#  E (eV)   dos(E)     Int dos(E) EFermi =    6.631 eV
   8.650  0.4372E-83  0.9624E+01
   8.660  0.4372E-83  0.9624E+01
   8.670  0.4372E-83  0.9624E+01
   8.680  0.4372E-83  0.9624E+01
   8.690  0.4372E-83  0.9624E+01
   8.700  0.4372E-83  0.9624E+01
   8.710  0.4372E-83  0.9624E+01
   8.720  0.4372E-83  0.9624E+01
   8.730  0.4372E-83  0.9624E+01
   8.740  0.4458E-83  0.9624E+01
   8.750  0.5012E-73  0.9624E+01
   8.760  0.3805E-62  0.9624E+01
   8.770  0.3909E-52  0.9624E+01
   8.780  0.5435E-43  0.9624E+01
   8.790  0.1023E-34  0.9624E+01
   8.800  0.2604E-27  0.9624E+01
   8.810  0.8976E-21  0.9624E+01
   8.820  0.4187E-15  0.9624E+01
   8.830  0.2644E-10  0.9624E+01
   8.840  0.2262E-06  0.9624E+01
   8.850  0.2633E-03  0.9624E+01
   8.860  0.4233E-01  0.9624E+01
   8.870  0.9970E+00  0.9634E+01
   8.880  0.4229E+01  0.9677E+01
   8.890  0.5241E+01  0.9729E+01
   8.900  0.2765E+01  0.9757E+01
   8.910  0.2434E+01  0.9781E+01
   8.920  0.2730E+01  0.9808E+01
   8.930  0.2379E+01  0.9832E+01
   8.940  0.1247E+01  0.9845E+01
   8.950  0.1545E+01  0.9860E+01
   8.960  0.2323E+01  0.9883E+01
   8.970  0.2500E+01  0.9908E+01
   8.980  0.3522E+01  0.9944E+01
   8.990  0.2242E+01  0.9966E+01
   9.000  0.2017E+01  0.9986E+01
   9.010  0.2490E+01  0.1001E+02
   9.020  0.3771E+01  0.1005E+02
   9.030  0.2615E+01  0.1007E+02
   9.040  0.9795E+00  0.1008E+02
   9.050  0.3730E+00  0.1009E+02
   9.060  0.1337E+01  0.1010E+02
   9.070  0.1773E+01  0.1012E+02
   9.080  0.2138E+01  0.1014E+02
   9.090  0.3901E+01  0.1018E+02
   9.100  0.3045E+01  0.1021E+02
   9.110  0.1016E+01  0.1022E+02
   9.120  0.1246E+01  0.1023E+02
   9.130  0.6048E+00  0.1024E+02
   9.140  0.2049E+00  0.1024E+02
   9.150  0.1091E+01  0.1025E+02
   9.160  0.2065E+01  0.1027E+02
   9.170  0.4179E+01  0.1031E+02
   9.180  0.2920E+01  0.1034E+02
   9.190  0.1336E+01  0.1036E+02
   9.200  0.2768E+01  0.1038E+02
   9.210  0.4387E+01  0.1043E+02
   9.220  0.3477E+01  0.1046E+02
   9.230  0.3264E+01  0.1050E+02
   9.240  0.5376E+01  0.1055E+02
   9.250  0.3525E+01  0.1058E+02
   9.260  0.7519E+00  0.1059E+02
   9.270  0.1397E+01  0.1061E+02
   9.280  0.3827E+01  0.1064E+02
   9.290  0.5047E+01  0.1070E+02
   9.300  0.3380E+01  0.1073E+02
   9.310  0.2602E+01  0.1075E+02
   9.320  0.3000E+01  0.1078E+02
   9.330  0.4984E+01  0.1083E+02
   9.340  0.3461E+01  0.1087E+02
   9.350  0.7029E+00  0.1088E+02
   9.360  0.1066E+00  0.1088E+02
   9.370  0.1498E+01  0.1089E+02
   9.380  0.5045E+01  0.1094E+02
   9.390  0.4694E+01  0.1099E+02
   9.400  0.2807E+01  0.1102E+02
   9.410  0.1572E+01  0.1103E+02
   9.420  0.1473E+01  0.1105E+02
   9.430  0.1552E+01  0.1106E+02
   9.440  0.2118E+01  0.1109E+02
   9.450  0.1706E+01  0.1110E+02
   9.460  0.1633E+01  0.1112E+02
   9.470  0.2170E+01  0.1114E+02
   9.480  0.2195E+01  0.1116E+02
   9.490  0.4152E+01  0.1120E+02
   9.500  0.7440E+01  0.1128E+02
   9.510  0.3348E+01  0.1131E+02
   9.520  0.2028E+01  0.1133E+02
   9.530  0.3579E+01  0.1137E+02
   9.540  0.5897E+01  0.1143E+02
   9.550  0.5117E+01  0.1148E+02
   9.560  0.4123E+01  0.1152E+02
   9.570  0.5835E+01  0.1158E+02
   9.580  0.3807E+01  0.1162E+02
   9.590  0.1020E+01  0.1163E+02
   9.600  0.2606E+01  0.1165E+02
   9.610  0.5663E+01  0.1171E+02
   9.620  0.4035E+01  0.1175E+02
   9.630  0.5539E+01  0.1180E+02
   9.640  0.5965E+01  0.1186E+02
   9.650  0.3899E+01  0.1190E+02
   9.660  0.3531E+01  0.1194E+02
   9.670  0.4070E+01  0.1198E+02
   9.680  0.4967E+01  0.1203E+02
   9.690  0.6122E+01  0.1209E+02
   9.700  0.6266E+01  0.1215E+02
   9.710  0.5538E+01  0.1221E+02
   9.720  0.4470E+01  0.1225E+02
   9.730  0.3994E+01  0.1229E+02
   9.740  0.4404E+01  0.1234E+02
   9.750  0.3533E+01  0.1237E+02
   9.760  0.4383E+01  0.1242E+02
   9.770  0.4737E+01  0.1246E+02
   9.780  0.6376E+01  0.1253E+02
   9.790  0.1092E+02  0.1264E+02
   9.800  0.1012E+02  0.1274E+02
   9.810  0.8120E+01  0.1282E+02
   9.820  0.4391E+01  0.1286E+02
   9.830  0.4106E+01  0.1290E+02
   9.840  0.5477E+01  0.1296E+02
   9.850  0.6160E+01  0.1302E+02
   9.860  0.6421E+01  0.1308E+02
   9.870  0.3817E+01  0.1312E+02
   9.880  0.2725E+01  0.1315E+02
   9.890  0.6267E+01  0.1321E+02
   9.900  0.7337E+01  0.1329E+02
   9.910  0.2775E+01  0.1331E+02
   9.920  0.5798E+00  0.1332E+02
   9.930  0.2741E+01  0.1335E+02
   9.940  0.5778E+01  0.1340E+02
   9.950  0.3324E+01  0.1344E+02
   9.960  0.2463E+01  0.1346E+02
   9.970  0.3869E+01  0.1350E+02
   9.980  0.5253E+01  0.1355E+02
   9.990  0.4284E+01  0.1360E+02
  10.000  0.3554E+01  0.1363E+02
  10.010  0.4477E+01  0.1368E+02
  10.020  0.3327E+01  0.1371E+02
  10.030  0.2992E+01  0.1374E+02
  10.040  0.4385E+01  0.1378E+02
  10.050  0.3577E+01  0.1382E+02
  10.060  0.2638E+01  0.1385E+02
  10.070  0.2132E+01  0.1387E+02
  10.080  0.1920E+01  0.1389E+02
  10.090  0.2442E+01  0.1391E+02
  10.100  0.1816E+01  0.1393E+02
  10.110  0.1242E+01  0.1394E+02
  10.120  0.1342E+01  0.1395E+02
